"","Date","Date_Exposed","DAE","Pool","Pool_Endo","Group","Endophyte","Distance","Plant","Leaf","Dam","Rhiz","Coll","Pucc","Sept"
"517","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",24,473,6,"ND",0,0,0,0
"518","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",24,473,7,"ND",0,0,0,0
"519","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,313,1,"D",1,0,0,0
"520","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,313,2,"D",1,0,0,0
"521","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,313,3,"ND",0,0,0,0
"522","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,313,4,"ND",0,0,0,0
"523","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,313,5,"ND",0,0,0,0
"524","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,313,6,"ND",0,0,0,0
"525","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,313,7,"ND",0,0,0,0
"526","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,331,1,"ND",0,0,0,0
"527","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,331,2,"ND",0,0,0,0
"528","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,331,3,"ND",0,0,0,0
"529","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,331,4,"ND",0,0,0,0
"530","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,331,5,"ND",0,0,0,0
"531","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,331,6,"ND",0,0,0,0
"532","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,331,7,"ND",0,0,0,0
"533","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,312,1,"D",1,0,0,0
"534","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,312,2,"D",0,1,0,0
"535","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,312,3,"ND",0,0,0,0
"536","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,312,4,"NL",0,0,0,0
"537","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,312,5,"NL",0,0,0,0
"538","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,312,6,"NL",0,0,0,0
"539","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,312,7,"NL",0,0,0,0
"540","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,498,1,"D",1,0,0,0
"541","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,498,2,"D",0,1,0,0
"542","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,498,3,"ND",0,0,0,0
"543","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,498,4,"ND",0,0,0,0
"544","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,498,5,"ND",0,0,0,0
"545","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,498,6,"ND",0,0,0,0
"546","8/14/18","8/10/18",4,6,"Endo_Free","Exp","Free",36,498,7,"ND",0,0,0,0
"547","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Free",0,370,1,"D",1,0,0,0
"548","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Free",0,370,2,"D",1,0,0,0
"549","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Free",0,370,3,"ND",0,0,0,0
"550","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Free",0,370,4,"ND",0,0,0,0
"551","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Free",0,370,5,"ND",0,0,0,0
"552","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Free",0,370,6,"ND",0,0,0,0
"553","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Free",0,370,7,"ND",0,0,0,0
"554","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Confirmed",12,54,1,"ND",0,0,0,0
"555","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Confirmed",12,54,2,"ND",0,0,0,0
"556","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Confirmed",12,54,3,"ND",0,0,0,0
"557","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Confirmed",12,54,4,"ND",0,0,0,0
"558","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Confirmed",12,54,5,"ND",0,0,0,0
"559","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Confirmed",12,54,6,"ND",0,0,0,0
"560","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Confirmed",12,54,7,"ND",0,0,0,0
"561","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",12,161,1,"D",1,0,0,0
"562","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",12,161,2,"ND",0,0,0,0
"563","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",12,161,3,"ND",0,0,0,0
"564","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",12,161,4,"ND",0,0,0,0
"565","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",12,161,5,"ND",0,0,0,0
"566","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",12,161,6,"ND",0,0,0,0
"567","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",12,161,7,"ND",0,0,0,0
"568","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",12,300,1,"D",1,0,0,0
"569","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",12,300,2,"D",1,0,0,0
"570","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",12,300,3,"ND",0,0,0,0
"571","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",12,300,4,"ND",0,0,0,0
"572","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",12,300,5,"ND",0,0,0,0
"573","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",12,300,6,"ND",0,0,0,0
"574","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",12,300,7,"ND",0,0,0,0
"575","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",12,267,1,"ND",0,0,0,0
"576","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",12,267,2,"ND",0,0,0,0
"577","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",12,267,3,"ND",0,0,0,0
"578","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",12,267,4,"ND",0,0,0,0
"579","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",12,267,5,"ND",0,0,0,0
"580","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",12,267,6,"ND",0,0,0,0
"581","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",12,267,7,"ND",0,0,0,0
"582","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Confirmed",24,275,1,"D",1,0,0,0
"583","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Confirmed",24,275,2,"ND",0,0,0,0
"584","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Confirmed",24,275,3,"ND",0,0,0,0
"585","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Confirmed",24,275,4,"ND",0,0,0,0
"586","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Confirmed",24,275,5,"ND",0,0,0,0
"587","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Confirmed",24,275,6,"ND",0,0,0,0
"588","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Confirmed",24,275,7,"ND",0,0,0,0
"589","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",24,153,1,"ND",0,0,0,0
"590","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",24,153,2,"ND",0,0,0,0
"591","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",24,153,3,"ND",0,0,0,0
"592","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",24,153,4,"ND",0,0,0,0
"593","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",24,153,5,"NL",0,0,0,0
"594","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",24,153,6,"NL",0,0,0,0
"595","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",24,153,7,"NL",0,0,0,0
"596","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",24,125,1,"ND",0,0,0,0
"597","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",24,125,2,"ND",0,0,0,0
"598","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",24,125,3,"ND",0,0,0,0
"599","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",24,125,4,"ND",0,0,0,0
"600","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",24,125,5,"ND",0,0,0,0
"601","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",24,125,6,"ND",0,0,0,0
"602","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",24,125,7,"ND",0,0,0,0
"603","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Confirmed",24,182,1,"ND",0,0,0,0
"604","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Confirmed",24,182,2,"ND",0,0,0,0
"605","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Confirmed",24,182,3,"ND",0,0,0,0
"606","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Confirmed",24,182,4,"ND",0,0,0,0
"607","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Confirmed",24,182,5,"ND",0,0,0,0
"608","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Confirmed",24,182,6,"ND",0,0,0,0
"609","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Confirmed",24,182,7,"ND",0,0,0,0
"610","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,35,1,"D",1,0,0,0
"611","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,35,2,"ND",0,0,0,0
"612","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,35,3,"ND",0,0,0,0
"613","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,35,4,"ND",0,0,0,0
"614","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,35,5,"ND",0,0,0,0
"615","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,35,6,"ND",0,0,0,0
"616","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,35,7,"ND",0,0,0,0
"617","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,176,1,"D",1,0,0,0
"618","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,176,2,"D",1,0,0,0
"619","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,176,3,"D",1,0,0,0
"620","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,176,4,"ND",0,0,0,0
"621","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,176,5,"ND",0,0,0,0
"622","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,176,6,"ND",0,0,0,0
"623","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,176,7,"ND",0,0,0,0
"624","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,17,1,"ND",0,0,0,0
"625","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,17,2,"ND",0,0,0,0
"626","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,17,3,"ND",0,0,0,0
"627","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,17,4,"ND",0,0,0,0
"628","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,17,5,"ND",0,0,0,0
"629","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,17,6,"ND",0,0,0,0
"630","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,17,7,"ND",0,0,0,0
"631","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,184,1,"D",1,0,0,0
"632","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,184,2,"ND",0,0,0,0
"633","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,184,3,"ND",0,0,0,0
"634","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,184,4,"ND",0,0,0,0
"635","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,184,5,"ND",0,0,0,0
"636","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,184,6,"ND",0,0,0,0
"637","8/14/18","8/10/18",4,7,"Endo_Inoc","Exp","Inoculated",36,184,7,"ND",0,0,0,0
"638","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Free",0,316,1,"D",1,0,0,0
"639","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Free",0,316,2,"D",1,0,0,0
"640","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Free",0,316,3,"ND",0,0,0,0
"641","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Free",0,316,4,"ND",0,0,0,0
"642","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Free",0,316,5,"ND",0,0,0,0
"643","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Free",0,316,6,"ND",0,0,0,0
"644","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Free",0,316,7,"ND",0,0,0,0
"645","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",12,271,1,"D",1,0,0,0
"646","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",12,271,2,"D",1,0,0,0
"647","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",12,271,3,"ND",0,0,0,0
"648","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",12,271,4,"ND",0,0,0,0
"649","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",12,271,5,"ND",0,0,0,0
"650","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",12,271,6,"ND",0,0,0,0
"651","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",12,271,7,"ND",0,0,0,0
"652","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",12,138,1,"ND",1,0,0,0
"653","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",12,138,2,"ND",0,0,0,0
"654","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",12,138,3,"ND",0,0,0,0
"655","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",12,138,4,"ND",0,0,0,0
"656","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",12,138,5,"ND",0,0,0,0
"657","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",12,138,6,"ND",0,0,0,0
"658","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",12,138,7,"ND",0,0,0,0
"659","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Confirmed",12,245,1,"D",1,0,0,0
"660","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Confirmed",12,245,2,"ND",0,0,0,0
"661","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Confirmed",12,245,3,"ND",0,0,0,0
"662","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Confirmed",12,245,4,"ND",0,0,0,0
"663","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Confirmed",12,245,5,"ND",0,0,0,0
"664","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Confirmed",12,245,6,"ND",0,0,0,0
"665","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Confirmed",12,245,7,"ND",0,0,0,0
"666","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",12,159,1,"ND",0,0,0,0
"667","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",12,159,2,"ND",0,0,0,0
"668","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",12,159,3,"ND",0,0,0,0
"669","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",12,159,4,"ND",0,0,0,0
"670","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",12,159,5,"ND",0,0,0,0
"671","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",12,159,6,"ND",0,0,0,0
"672","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",12,159,7,"ND",0,0,0,0
"673","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",24,246,1,"D",1,0,0,0
"674","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",24,246,2,"ND",0,0,0,0
"675","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",24,246,3,"ND",0,0,0,0
"676","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",24,246,4,"ND",0,0,0,0
"677","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",24,246,5,"ND",0,0,0,0
"678","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",24,246,6,"ND",0,0,0,0
"679","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",24,246,7,"ND",0,0,0,0
"680","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",24,70,1,"ND",0,0,0,0
"681","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",24,70,2,"ND",0,0,0,0
"682","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",24,70,3,"ND",0,0,0,0
"683","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",24,70,4,"ND",0,0,0,0
"684","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",24,70,5,"ND",0,0,0,0
"685","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",24,70,6,"ND",0,0,0,0
"686","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",24,70,7,"ND",0,0,0,0
"687","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Confirmed",24,242,1,"ND",0,0,0,0
"688","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Confirmed",24,242,2,"ND",0,0,0,0
"689","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Confirmed",24,242,3,"ND",0,0,0,0
"690","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Confirmed",24,242,4,"ND",0,0,0,0
"691","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Confirmed",24,242,5,"ND",0,0,0,0
"692","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Confirmed",24,242,6,"ND",0,0,0,0
"693","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Confirmed",24,242,7,"ND",0,0,0,0
"694","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",24,284,1,"ND",0,0,0,0
"695","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",24,284,2,"ND",0,0,0,0
"696","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",24,284,3,"ND",0,0,0,0
"697","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",24,284,4,"ND",0,0,0,0
"698","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",24,284,5,"ND",0,0,0,0
"699","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",24,284,6,"ND",0,0,0,0
"700","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",24,284,7,"ND",0,0,0,0
"701","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",36,50,1,"D",1,0,0,0
"702","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",36,50,2,"ND",0,0,0,0
"703","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",36,50,3,"ND",0,0,0,0
"704","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",36,50,4,"ND",0,0,0,0
"705","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",36,50,5,"ND",0,0,0,0
"706","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",36,50,6,"ND",0,0,0,0
"707","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",36,50,7,"ND",0,0,0,0
"708","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",36,115,1,"ND",0,0,0,0
"709","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",36,115,2,"ND",0,0,0,0
"710","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",36,115,3,"ND",0,0,0,0
"711","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",36,115,4,"ND",0,0,0,0
"712","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",36,115,5,"ND",0,0,0,0
"713","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",36,115,6,"ND",0,0,0,0
"714","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",36,115,7,"ND",0,0,0,0
"715","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Confirmed",36,215,1,"D",0,1,0,0
"716","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Confirmed",36,215,2,"ND",0,0,0,0
"717","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Confirmed",36,215,3,"ND",0,0,0,0
"718","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Confirmed",36,215,4,"ND",0,0,0,0
"719","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Confirmed",36,215,5,"ND",0,0,0,0
"720","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Confirmed",36,215,6,"ND",0,0,0,0
"721","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Confirmed",36,215,7,"ND",0,0,0,0
"722","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",36,204,1,"ND",0,0,0,0
"723","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",36,204,2,"ND",0,0,0,0
"724","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",36,204,3,"ND",0,0,0,0
"725","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",36,204,4,"ND",0,0,0,0
"726","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",36,204,5,"ND",0,0,0,0
"727","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",36,204,6,"ND",0,0,0,0
"728","8/14/18","8/10/18",4,8,"Endo_Inoc","Exp","Inoculated",36,204,7,"ND",0,0,0,0
"729","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",0,493,1,"D",1,0,0,0
"730","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",0,493,2,"D",1,0,0,0
"731","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",0,493,3,"D",1,0,0,0
"732","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",0,493,4,"ND",0,0,0,0
"733","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",0,493,5,"ND",0,0,0,0
"734","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",0,493,6,"ND",0,0,0,0
"735","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",0,493,7,"ND",0,0,0,0
"736","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,491,1,"D",0,1,0,0
"737","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,491,2,"ND",0,0,0,0
"738","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,491,3,"ND",0,0,0,0
"739","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,491,4,"ND",0,0,0,0
"740","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,491,5,"ND",0,0,0,0
"741","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,491,6,"ND",0,0,0,0
"742","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,491,7,"ND",0,0,0,0
"743","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,448,1,"D",1,0,0,0
"744","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,448,2,"D",1,0,0,0
"745","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,448,3,"ND",0,0,0,0
"746","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,448,4,"ND",0,0,0,0
"747","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,448,5,"ND",0,0,0,0
"748","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,448,6,"ND",0,0,0,0
"749","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,448,7,"ND",0,0,0,0
"750","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,464,1,"ND",0,0,0,0
"751","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,464,2,"ND",0,0,0,0
"752","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,464,3,"ND",0,0,0,0
"753","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,464,4,"ND",0,0,0,0
"754","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,464,5,"NL",0,0,0,0
"755","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,464,6,"NL",0,0,0,0
"756","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,464,7,"NL",0,0,0,0
"757","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,470,1,"D",1,0,0,0
"758","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,470,2,"D",1,0,0,0
"759","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,470,3,"ND",0,0,0,0
"760","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,470,4,"ND",0,0,0,0
"761","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,470,5,"ND",0,0,0,0
"762","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,470,6,"ND",0,0,0,0
"763","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",12,470,7,"ND",0,0,0,0
"764","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",24,455,1,NA,0,0,0,0
"765","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",24,455,2,NA,0,0,0,0
"766","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",24,455,3,NA,0,0,0,0
"767","8/14/18","8/10/18",4,9,"Endo_Free","Exp","Free",24,455,4,NA,0,0,0,0
